,x,y,strategy,t_factor
902,931,1448,divDistBased,t1
903,931,1746,divDistBased,t1
904,931,1572,divDistBased,t1
905,931,1414,divDistBased,t1
906,931,1448,divDistBased,t1
907,931,1414,divDistBased,t1
908,931,1446,divDistBased,t1
909,931,1436,divDistBased,t1
910,931,1400,divDistBased,t1
911,931,1448,divDistBased,t1
912,931,1746,divDistBased,t1
913,931,1802,divDistBased,t1
914,931,1410,divDistBased,t1
915,931,1204,divDistBased,t1
916,931,1444,divDistBased,t1
917,931,1400,divDistBased,t1
918,931,1194,divDistBased,t1
919,931,1438,divDistBased,t1
920,931,1444,divDistBased,t1
921,931,1430,divDistBased,t1
922,931,2078,divDistBased,t1
923,931,1530,divDistBased,t1
924,931,2052,divDistBased,t1
925,931,1436,divDistBased,t1
926,931,1436,divDistBased,t1
927,931,1448,divDistBased,t1
928,931,1448,divDistBased,t1
929,931,1430,divDistBased,t1
930,931,1786,divDistBased,t1
931,931,1342,divDistBased,t1
932,931,2040,divDistBased,t1
933,931,2052,divDistBased,t1
934,931,1436,divDistBased,t1
935,931,1424,divDistBased,t1
936,931,1448,divDistBased,t1
937,931,1426,divDistBased,t1
938,931,1444,divDistBased,t1
939,931,1530,divDistBased,t1
940,931,1642,divDistBased,t1
941,931,1382,divDistBased,t1
942,931,1440,divDistBased,t1
943,931,1448,divDistBased,t1
944,931,1786,divDistBased,t1
945,931,1444,divDistBased,t1
946,931,1966,divDistBased,t1
947,931,1802,divDistBased,t1
948,931,1348,divDistBased,t1
949,931,1446,divDistBased,t1
950,931,1448,divDistBased,t1
951,931,1436,divDistBased,t1
952,931,1448,divDistBased,t1
953,931,1820,divDistBased,t1
954,931,1424,divDistBased,t1
955,931,1430,divDistBased,t1
956,931,1572,divDistBased,t1
957,931,1410,divDistBased,t1
958,931,1446,divDistBased,t1
959,931,1634,divDistBased,t1
960,931,1444,divDistBased,t1
961,931,1444,divDistBased,t1
962,931,1966,divDistBased,t1
963,931,1424,divDistBased,t1
964,931,1410,divDistBased,t1
965,931,1658,divDistBased,t1
966,931,2058,divDistBased,t1
967,931,1874,divDistBased,t1
968,931,1448,divDistBased,t1
969,931,1444,divDistBased,t1
970,931,1444,divDistBased,t1
971,931,1572,divDistBased,t1
972,931,1444,divDistBased,t1
973,931,1572,divDistBased,t1
974,931,1642,divDistBased,t1
975,931,1642,divDistBased,t1
976,931,1444,divDistBased,t1
977,931,1444,divDistBased,t1
978,931,1444,divDistBased,t1
979,931,1444,divDistBased,t1
980,931,1430,divDistBased,t1
981,931,1530,divDistBased,t1
982,931,1414,divDistBased,t1
983,931,1432,divDistBased,t1
984,931,1388,divDistBased,t1
985,931,1448,divDistBased,t1
986,931,1634,divDistBased,t1
987,931,1448,divDistBased,t1
988,931,1444,divDistBased,t1
989,931,1444,divDistBased,t1
990,931,1448,divDistBased,t1
991,931,1444,divDistBased,t1
992,931,1424,divDistBased,t1
993,931,1448,divDistBased,t1
994,931,1448,divDistBased,t1
995,931,1448,divDistBased,t1
996,931,1444,divDistBased,t1
997,931,1444,divDistBased,t1
998,931,1444,divDistBased,t1
999,931,1448,divDistBased,t1
1000,1025,1634,divDistBased,t1
1001,1025,1572,divDistBased,t1
1002,1025,1956,divDistBased,t1
1003,1025,2266,divDistBased,t1
1004,1025,2204,divDistBased,t1
1005,1025,1448,divDistBased,t1
1006,1025,2078,divDistBased,t1
1007,1025,1448,divDistBased,t1
1008,1025,1874,divDistBased,t1
1009,1025,1444,divDistBased,t1
1010,1025,1572,divDistBased,t1
1011,1025,1956,divDistBased,t1
1012,1025,1966,divDistBased,t1
1013,1025,1948,divDistBased,t1
1014,1025,1414,divDistBased,t1
1015,1025,2078,divDistBased,t1
1016,1025,1448,divDistBased,t1
1017,1025,1444,divDistBased,t1
1018,1025,1204,divDistBased,t1
1019,1025,1820,divDistBased,t1
1020,1025,1448,divDistBased,t1
1021,1025,1746,divDistBased,t1
1022,1025,2260,divDistBased,t1
1023,1025,1746,divDistBased,t1
1024,1025,2266,divDistBased,t1
1025,1025,1444,divDistBased,t1
1026,1025,1444,divDistBased,t1
1027,1025,1956,divDistBased,t1
1028,1025,1966,divDistBased,t1
1029,1025,2064,divDistBased,t1
1030,1025,1966,divDistBased,t1
1031,1025,2078,divDistBased,t1
1032,1025,2268,divDistBased,t1
1033,1025,2266,divDistBased,t1
1034,1025,1444,divDistBased,t1
1035,1025,1444,divDistBased,t1
1036,1025,1584,divDistBased,t1
1037,1025,1430,divDistBased,t1
1038,1025,1448,divDistBased,t1
1039,1025,1746,divDistBased,t1
1040,1025,2078,divDistBased,t1
1041,1025,1388,divDistBased,t1
1042,1025,1446,divDistBased,t1
1043,1025,1584,divDistBased,t1
1044,1025,1966,divDistBased,t1
1045,1025,1956,divDistBased,t1
1046,1025,1988,divDistBased,t1
1047,1025,2204,divDistBased,t1
1048,1025,1414,divDistBased,t1
1049,1025,1874,divDistBased,t1
1050,1025,1956,divDistBased,t1
1051,1025,1448,divDistBased,t1
1052,1025,1956,divDistBased,t1
1053,1025,1966,divDistBased,t1
1054,1025,1444,divDistBased,t1
1055,1025,1746,divDistBased,t1
1056,1025,1642,divDistBased,t1
1057,1025,1414,divDistBased,t1
1058,1025,1874,divDistBased,t1
1059,1025,1956,divDistBased,t1
1060,1025,1448,divDistBased,t1
1061,1025,1448,divDistBased,t1
1062,1025,2266,divDistBased,t1
1063,1025,1448,divDistBased,t1
1064,1025,1572,divDistBased,t1
1065,1025,2078,divDistBased,t1
1066,1025,2268,divDistBased,t1
1067,1025,2134,divDistBased,t1
1068,1025,1956,divDistBased,t1
1069,1025,1448,divDistBased,t1
1070,1025,1448,divDistBased,t1
1071,1025,1966,divDistBased,t1
1072,1025,1448,divDistBased,t1
1073,1025,1920,divDistBased,t1
1074,1025,2078,divDistBased,t1
1075,1025,2268,divDistBased,t1
1076,1025,1448,divDistBased,t1
1077,1025,1448,divDistBased,t1
1078,1025,1448,divDistBased,t1
1079,1025,1448,divDistBased,t1
1080,1025,1572,divDistBased,t1
1081,1025,1746,divDistBased,t1
1082,1025,1572,divDistBased,t1
1083,1025,2134,divDistBased,t1
1084,1025,2268,divDistBased,t1
1085,1025,2118,divDistBased,t1
1086,1025,1956,divDistBased,t1
1087,1025,1956,divDistBased,t1
1088,1025,1448,divDistBased,t1
1089,1025,1448,divDistBased,t1
1090,1025,1956,divDistBased,t1
1091,1025,1956,divDistBased,t1
1092,1025,1444,divDistBased,t1
1093,1025,1488,divDistBased,t1
1094,1025,1956,divDistBased,t1
1095,1025,1988,divDistBased,t1
1096,1025,1956,divDistBased,t1
1097,1025,1634,divDistBased,t1
1098,1025,1448,divDistBased,t1
1099,1025,1956,divDistBased,t1
1100,18,66,divDistBased,t2
1101,18,0,divDistBased,t2
1102,18,78,divDistBased,t2
1103,18,78,divDistBased,t2
1104,18,24,divDistBased,t2
1105,18,0,divDistBased,t2
1106,18,111,divDistBased,t2
1107,18,78,divDistBased,t2
1108,18,126,divDistBased,t2
1109,18,0,divDistBased,t2
1110,18,3,divDistBased,t2
1111,18,78,divDistBased,t2
1112,18,78,divDistBased,t2
1113,18,93,divDistBased,t2
1114,18,3,divDistBased,t2
1115,18,120,divDistBased,t2
1116,18,78,divDistBased,t2
1117,18,48,divDistBased,t2
1118,18,48,divDistBased,t2
1119,18,78,divDistBased,t2
1120,18,78,divDistBased,t2
1121,18,78,divDistBased,t2
1122,18,0,divDistBased,t2
1123,18,111,divDistBased,t2
1124,18,144,divDistBased,t2
1125,18,3,divDistBased,t2
1126,18,9,divDistBased,t2
1127,18,78,divDistBased,t2
1128,18,78,divDistBased,t2
1129,18,21,divDistBased,t2
1130,18,78,divDistBased,t2
1131,18,111,divDistBased,t2
1132,18,78,divDistBased,t2
1133,18,24,divDistBased,t2
1134,18,45,divDistBased,t2
1135,18,117,divDistBased,t2
1136,18,78,divDistBased,t2
1137,18,72,divDistBased,t2
1138,18,78,divDistBased,t2
1139,18,78,divDistBased,t2
1140,18,111,divDistBased,t2
1141,18,0,divDistBased,t2
1142,18,111,divDistBased,t2
1143,18,78,divDistBased,t2
1144,18,111,divDistBased,t2
1145,18,0,divDistBased,t2
1146,18,78,divDistBased,t2
1147,18,78,divDistBased,t2
1148,18,0,divDistBased,t2
1149,18,126,divDistBased,t2
1150,18,78,divDistBased,t2
1151,18,48,divDistBased,t2
1152,18,78,divDistBased,t2
1153,18,78,divDistBased,t2
1154,18,21,divDistBased,t2
1155,18,78,divDistBased,t2
1156,18,63,divDistBased,t2
1157,18,63,divDistBased,t2
1158,18,66,divDistBased,t2
1159,18,78,divDistBased,t2
1160,18,48,divDistBased,t2
1161,18,0,divDistBased,t2
1162,18,3,divDistBased,t2
1163,18,78,divDistBased,t2
1164,18,78,divDistBased,t2
1165,18,111,divDistBased,t2
1166,18,48,divDistBased,t2
1167,18,126,divDistBased,t2
1168,18,78,divDistBased,t2
1169,18,9,divDistBased,t2
1170,18,78,divDistBased,t2
1171,18,78,divDistBased,t2
1172,18,78,divDistBased,t2
1173,18,0,divDistBased,t2
1174,18,24,divDistBased,t2
1175,18,78,divDistBased,t2
1176,18,117,divDistBased,t2
1177,18,78,divDistBased,t2
1178,18,21,divDistBased,t2
1179,18,78,divDistBased,t2
1180,18,78,divDistBased,t2
1181,18,21,divDistBased,t2
1182,18,78,divDistBased,t2
1183,18,0,divDistBased,t2
1184,18,78,divDistBased,t2
1185,18,117,divDistBased,t2
1186,18,78,divDistBased,t2
1187,18,78,divDistBased,t2
1188,18,21,divDistBased,t2
1189,18,0,divDistBased,t2
1190,18,78,divDistBased,t2
1191,18,3,divDistBased,t2
1192,18,78,divDistBased,t2
1193,18,78,divDistBased,t2
1194,18,78,divDistBased,t2
1195,18,111,divDistBased,t2
1196,18,78,divDistBased,t2
1197,18,21,divDistBased,t2
1198,18,0,divDistBased,t2
1199,18,78,divDistBased,t2
1200,36,111,divDistBased,t2
1201,36,78,divDistBased,t2
1202,36,111,divDistBased,t2
1203,36,120,divDistBased,t2
1204,36,78,divDistBased,t2
1205,36,111,divDistBased,t2
1206,36,114,divDistBased,t2
1207,36,111,divDistBased,t2
1208,36,144,divDistBased,t2
1209,36,21,divDistBased,t2
1210,36,21,divDistBased,t2
1211,36,111,divDistBased,t2
1212,36,111,divDistBased,t2
1213,36,111,divDistBased,t2
1214,36,21,divDistBased,t2
1215,36,123,divDistBased,t2
1216,36,111,divDistBased,t2
1217,36,51,divDistBased,t2
1218,36,51,divDistBased,t2
1219,36,111,divDistBased,t2
1220,36,111,divDistBased,t2
1221,36,111,divDistBased,t2
1222,36,111,divDistBased,t2
1223,36,114,divDistBased,t2
1224,36,228,divDistBased,t2
1225,36,21,divDistBased,t2
1226,36,54,divDistBased,t2
1227,36,111,divDistBased,t2
1228,36,111,divDistBased,t2
1229,36,45,divDistBased,t2
1230,36,114,divDistBased,t2
1231,36,114,divDistBased,t2
1232,36,111,divDistBased,t2
1233,36,90,divDistBased,t2
1234,36,78,divDistBased,t2
1235,36,120,divDistBased,t2
1236,36,111,divDistBased,t2
1237,36,78,divDistBased,t2
1238,36,114,divDistBased,t2
1239,36,111,divDistBased,t2
1240,36,114,divDistBased,t2
1241,36,3,divDistBased,t2
1242,36,126,divDistBased,t2
1243,36,120,divDistBased,t2
1244,36,114,divDistBased,t2
1245,36,78,divDistBased,t2
1246,36,111,divDistBased,t2
1247,36,111,divDistBased,t2
1248,36,78,divDistBased,t2
1249,36,144,divDistBased,t2
1250,36,111,divDistBased,t2
1251,36,117,divDistBased,t2
1252,36,111,divDistBased,t2
1253,36,111,divDistBased,t2
1254,36,78,divDistBased,t2
1255,36,111,divDistBased,t2
1256,36,114,divDistBased,t2
1257,36,93,divDistBased,t2
1258,36,126,divDistBased,t2
1259,36,111,divDistBased,t2
1260,36,117,divDistBased,t2
1261,36,78,divDistBased,t2
1262,36,21,divDistBased,t2
1263,36,111,divDistBased,t2
1264,36,111,divDistBased,t2
1265,36,114,divDistBased,t2
1266,36,111,divDistBased,t2
1267,36,144,divDistBased,t2
1268,36,111,divDistBased,t2
1269,36,117,divDistBased,t2
1270,36,111,divDistBased,t2
1271,36,111,divDistBased,t2
1272,36,111,divDistBased,t2
1273,36,78,divDistBased,t2
1274,36,90,divDistBased,t2
1275,36,111,divDistBased,t2
1276,36,120,divDistBased,t2
1277,36,114,divDistBased,t2
1278,36,78,divDistBased,t2
1279,36,111,divDistBased,t2
1280,36,111,divDistBased,t2
1281,36,78,divDistBased,t2
1282,36,111,divDistBased,t2
1283,36,126,divDistBased,t2
1284,36,111,divDistBased,t2
1285,36,120,divDistBased,t2
1286,36,111,divDistBased,t2
1287,36,111,divDistBased,t2
1288,36,111,divDistBased,t2
1289,36,78,divDistBased,t2
1290,36,111,divDistBased,t2
1291,36,21,divDistBased,t2
1292,36,111,divDistBased,t2
1293,36,114,divDistBased,t2
1294,36,111,divDistBased,t2
1295,36,114,divDistBased,t2
1296,36,111,divDistBased,t2
1297,36,78,divDistBased,t2
1298,36,21,divDistBased,t2
1299,36,114,divDistBased,t2
1300,54,114,divDistBased,t2
1301,54,114,divDistBased,t2
1302,54,114,divDistBased,t2
1303,54,294,divDistBased,t2
1304,54,90,divDistBased,t2
1305,54,114,divDistBased,t2
1306,54,120,divDistBased,t2
1307,54,114,divDistBased,t2
1308,54,228,divDistBased,t2
1309,54,78,divDistBased,t2
1310,54,75,divDistBased,t2
1311,54,114,divDistBased,t2
1312,54,114,divDistBased,t2
1313,54,114,divDistBased,t2
1314,54,75,divDistBased,t2
1315,54,129,divDistBased,t2
1316,54,114,divDistBased,t2
1317,54,117,divDistBased,t2
1318,54,111,divDistBased,t2
1319,54,114,divDistBased,t2
1320,54,114,divDistBased,t2
1321,54,114,divDistBased,t2
1322,54,114,divDistBased,t2
1323,54,120,divDistBased,t2
1324,54,309,divDistBased,t2
1325,54,78,divDistBased,t2
1326,54,117,divDistBased,t2
1327,54,114,divDistBased,t2
1328,54,114,divDistBased,t2
1329,54,78,divDistBased,t2
1330,54,120,divDistBased,t2
1331,54,120,divDistBased,t2
1332,54,114,divDistBased,t2
1333,54,126,divDistBased,t2
1334,54,111,divDistBased,t2
1335,54,129,divDistBased,t2
1336,54,114,divDistBased,t2
1337,54,120,divDistBased,t2
1338,54,120,divDistBased,t2
1339,54,114,divDistBased,t2
1340,54,120,divDistBased,t2
1341,54,24,divDistBased,t2
1342,54,144,divDistBased,t2
1343,54,150,divDistBased,t2
1344,54,120,divDistBased,t2
1345,54,111,divDistBased,t2
1346,54,114,divDistBased,t2
1347,54,114,divDistBased,t2
1348,54,111,divDistBased,t2
1349,54,228,divDistBased,t2
1350,54,114,divDistBased,t2
1351,54,120,divDistBased,t2
1352,54,114,divDistBased,t2
1353,54,114,divDistBased,t2
1354,54,111,divDistBased,t2
1355,54,114,divDistBased,t2
1356,54,120,divDistBased,t2
1357,54,111,divDistBased,t2
1358,54,144,divDistBased,t2
1359,54,114,divDistBased,t2
1360,54,120,divDistBased,t2
1361,54,111,divDistBased,t2
1362,54,78,divDistBased,t2
1363,54,114,divDistBased,t2
1364,54,114,divDistBased,t2
1365,54,120,divDistBased,t2
1366,54,114,divDistBased,t2
1367,54,228,divDistBased,t2
1368,54,114,divDistBased,t2
1369,54,120,divDistBased,t2
1370,54,114,divDistBased,t2
1371,54,114,divDistBased,t2
1372,54,114,divDistBased,t2
1373,54,120,divDistBased,t2
1374,54,111,divDistBased,t2
1375,54,114,divDistBased,t2
1376,54,129,divDistBased,t2
1377,54,120,divDistBased,t2
1378,54,111,divDistBased,t2
1379,54,114,divDistBased,t2
1380,54,114,divDistBased,t2
1381,54,111,divDistBased,t2
1382,54,114,divDistBased,t2
1383,54,144,divDistBased,t2
1384,54,114,divDistBased,t2
1385,54,129,divDistBased,t2
1386,54,114,divDistBased,t2
1387,54,114,divDistBased,t2
1388,54,114,divDistBased,t2
1389,54,111,divDistBased,t2
1390,54,114,divDistBased,t2
1391,54,78,divDistBased,t2
1392,54,114,divDistBased,t2
1393,54,120,divDistBased,t2
1394,54,114,divDistBased,t2
1395,54,120,divDistBased,t2
1396,54,114,divDistBased,t2
1397,54,111,divDistBased,t2
1398,54,78,divDistBased,t2
1399,54,120,divDistBased,t2
1400,73,120,divDistBased,t2
1401,73,120,divDistBased,t2
1402,73,120,divDistBased,t2
1403,73,381,divDistBased,t2
1404,73,111,divDistBased,t2
1405,73,120,divDistBased,t2
1406,73,123,divDistBased,t2
1407,73,120,divDistBased,t2
1408,73,294,divDistBased,t2
1409,73,111,divDistBased,t2
1410,73,78,divDistBased,t2
1411,73,120,divDistBased,t2
1412,73,120,divDistBased,t2
1413,73,120,divDistBased,t2
1414,73,78,divDistBased,t2
1415,73,240,divDistBased,t2
1416,73,120,divDistBased,t2
1417,73,120,divDistBased,t2
1418,73,114,divDistBased,t2
1419,73,120,divDistBased,t2
1420,73,120,divDistBased,t2
1421,73,120,divDistBased,t2
1422,73,120,divDistBased,t2
1423,73,216,divDistBased,t2
1424,73,381,divDistBased,t2
1425,73,111,divDistBased,t2
1426,73,120,divDistBased,t2
1427,73,120,divDistBased,t2
1428,73,120,divDistBased,t2
1429,73,111,divDistBased,t2
1430,73,294,divDistBased,t2
1431,73,123,divDistBased,t2
1432,73,120,divDistBased,t2
1433,73,144,divDistBased,t2
1434,73,114,divDistBased,t2
1435,73,381,divDistBased,t2
1436,73,120,divDistBased,t2
1437,73,201,divDistBased,t2
1438,73,150,divDistBased,t2
1439,73,120,divDistBased,t2
1440,73,123,divDistBased,t2
1441,73,78,divDistBased,t2
1442,73,198,divDistBased,t2
1443,73,246,divDistBased,t2
1444,73,345,divDistBased,t2
1445,73,114,divDistBased,t2
1446,73,120,divDistBased,t2
1447,73,120,divDistBased,t2
1448,73,114,divDistBased,t2
1449,73,294,divDistBased,t2
1450,73,120,divDistBased,t2
1451,73,129,divDistBased,t2
1452,73,120,divDistBased,t2
1453,73,120,divDistBased,t2
1454,73,114,divDistBased,t2
1455,73,120,divDistBased,t2
1456,73,123,divDistBased,t2
1457,73,114,divDistBased,t2
1458,73,228,divDistBased,t2
1459,73,120,divDistBased,t2
1460,73,129,divDistBased,t2
1461,73,114,divDistBased,t2
1462,73,111,divDistBased,t2
1463,73,120,divDistBased,t2
1464,73,120,divDistBased,t2
1465,73,123,divDistBased,t2
1466,73,120,divDistBased,t2
1467,73,294,divDistBased,t2
1468,73,120,divDistBased,t2
1469,73,129,divDistBased,t2
1470,73,120,divDistBased,t2
1471,73,120,divDistBased,t2
1472,73,120,divDistBased,t2
1473,73,150,divDistBased,t2
1474,73,114,divDistBased,t2
1475,73,120,divDistBased,t2
1476,73,381,divDistBased,t2
1477,73,150,divDistBased,t2
1478,73,114,divDistBased,t2
1479,73,120,divDistBased,t2
1480,73,120,divDistBased,t2
1481,73,114,divDistBased,t2
1482,73,120,divDistBased,t2
1483,73,228,divDistBased,t2
1484,73,120,divDistBased,t2
1485,73,381,divDistBased,t2
1486,73,120,divDistBased,t2
1487,73,120,divDistBased,t2
1488,73,120,divDistBased,t2
1489,73,114,divDistBased,t2
1490,73,120,divDistBased,t2
1491,73,111,divDistBased,t2
1492,73,120,divDistBased,t2
1493,73,150,divDistBased,t2
1494,73,120,divDistBased,t2
1495,73,150,divDistBased,t2
1496,73,120,divDistBased,t2
1497,73,114,divDistBased,t2
1498,73,111,divDistBased,t2
1499,73,150,divDistBased,t2
1500,91,150,divDistBased,t2
1501,91,162,divDistBased,t2
1502,91,150,divDistBased,t2
1503,91,384,divDistBased,t2
1504,91,114,divDistBased,t2
1505,91,216,divDistBased,t2
1506,91,129,divDistBased,t2
1507,91,150,divDistBased,t2
1508,91,309,divDistBased,t2
1509,91,114,divDistBased,t2
1510,91,111,divDistBased,t2
1511,91,150,divDistBased,t2
1512,91,201,divDistBased,t2
1513,91,210,divDistBased,t2
1514,91,111,divDistBased,t2
1515,91,294,divDistBased,t2
1516,91,150,divDistBased,t2
1517,91,129,divDistBased,t2
1518,91,120,divDistBased,t2
1519,91,345,divDistBased,t2
1520,91,150,divDistBased,t2
1521,91,294,divDistBased,t2
1522,91,123,divDistBased,t2
1523,91,381,divDistBased,t2
1524,91,384,divDistBased,t2
1525,91,114,divDistBased,t2
1526,91,129,divDistBased,t2
1527,91,150,divDistBased,t2
1528,91,309,divDistBased,t2
1529,91,114,divDistBased,t2
1530,91,381,divDistBased,t2
1531,91,129,divDistBased,t2
1532,91,198,divDistBased,t2
1533,91,228,divDistBased,t2
1534,91,120,divDistBased,t2
1535,91,384,divDistBased,t2
1536,91,150,divDistBased,t2
1537,91,294,divDistBased,t2
1538,91,246,divDistBased,t2
1539,91,294,divDistBased,t2
1540,91,129,divDistBased,t2
1541,91,90,divDistBased,t2
1542,91,228,divDistBased,t2
1543,91,381,divDistBased,t2
1544,91,381,divDistBased,t2
1545,91,120,divDistBased,t2
1546,91,294,divDistBased,t2
1547,91,198,divDistBased,t2
1548,91,120,divDistBased,t2
1549,91,309,divDistBased,t2
1550,91,150,divDistBased,t2
1551,91,381,divDistBased,t2
1552,91,150,divDistBased,t2
1553,91,345,divDistBased,t2
1554,91,120,divDistBased,t2
1555,91,294,divDistBased,t2
1556,91,129,divDistBased,t2
1557,91,120,divDistBased,t2
1558,91,294,divDistBased,t2
1559,91,150,divDistBased,t2
1560,91,381,divDistBased,t2
1561,91,120,divDistBased,t2
1562,91,114,divDistBased,t2
1563,91,150,divDistBased,t2
1564,91,216,divDistBased,t2
1565,91,129,divDistBased,t2
1566,91,150,divDistBased,t2
1567,91,309,divDistBased,t2
1568,91,150,divDistBased,t2
1569,91,183,divDistBased,t2
1570,91,150,divDistBased,t2
1571,91,294,divDistBased,t2
1572,91,150,divDistBased,t2
1573,91,294,divDistBased,t2
1574,91,120,divDistBased,t2
1575,91,198,divDistBased,t2
1576,91,384,divDistBased,t2
1577,91,246,divDistBased,t2
1578,91,120,divDistBased,t2
1579,91,150,divDistBased,t2
1580,91,294,divDistBased,t2
1581,91,120,divDistBased,t2
1582,91,216,divDistBased,t2
1583,91,309,divDistBased,t2
1584,91,198,divDistBased,t2
1585,91,384,divDistBased,t2
1586,91,150,divDistBased,t2
1587,91,150,divDistBased,t2
1588,91,150,divDistBased,t2
1589,91,120,divDistBased,t2
1590,91,150,divDistBased,t2
1591,91,114,divDistBased,t2
